"B_Mag"
0.0464774
0.0503503
0.0534938
0.0558277
0.057285
0.0576802
0.0569545
0.0552759
0.0527444
0.0494302
0.0453975
0.04088
0.0362634
0.0319029
0.0281692
0.0323275
0.0323863
0.0337171
0.0360241
0.0389262
0.0419356
0.0446309
0.0468016
0.0483303
0.0490711
0.0488682
0.0477817
0.0459843
0.0435874
0.0407329
0.0377163
0.0350076
0.033042
0.0321608
0.0327789
0.0349756
0.0382568
0.0421326
0.046264
0.0502799
0.0538406
0.0567634
0.0589506
0.0603142
0.0606793
0.0599915
0.0584054
0.0560308
0.0529519
0.0492499
0.0451733
0.0410968
0.0373446
0.0342531
0.0384495
0.0386178
0.0398327
0.0418813
0.0444476
0.047135
0.0495766
0.0515548
0.0529557
0.0536426
0.0534529
0.0524391
0.0507791
0.0485829
0.0460026
0.0433199
0.0409312
0.0391861
0.0383562
0.0387749
0.0405379
0.0432873
0.0466397
0.0503144
0.0539597
0.057235
0.0599498
0.0619895
0.0632584
0.0635989
0.0629567
0.0614669
0.0592467
0.0563927
0.0529933
0.049313
0.045724
0.0425069
0.0399404
0.0424398
0.0427298
0.0439597
0.0459297
0.0483698
0.0509165
0.0532269
0.0551053
0.0564373
0.0570936
0.0569061
0.0559302
0.054349
0.0522541
0.0497905
0.0472401
0.0449672
0.0432757
0.0424084
0.0426519
0.0441261
0.0465403
0.0495442
0.052904
0.0562919
0.0593662
0.061931
0.0638679
0.0650788
0.0654034
0.0647922
0.0633776
0.0612683
0.0585664
0.0553801
0.0519786
0.0487194
0.0458607
0.0436347
0.0427771
0.0432439
0.0446272
0.0467041
0.049225
0.0518271
0.0541697
0.0560728
0.0574121
0.058062
0.0578695
0.056887
0.0552871
0.0531603
0.0506439
0.0480176
0.0456478
0.0438347
0.0428205
0.0428846
0.044179
0.0464405
0.0493109
0.0525648
0.0558766
0.0588889
0.0614004
0.063306
0.0645161
0.0648415
0.0642276
0.0628322
0.0607575
0.0580928
0.0549729
0.0516794
0.0485426
0.0458196
0.0437581
0.0390613
0.039809
0.0415249
0.0439452
0.0467792
0.0496373
0.052181
0.0542326
0.0556601
0.0563436
0.0561353
0.0550865
0.0533664
0.0510628
0.0483187
0.0454053
0.0427013
0.0405493
0.0392241
0.039064
0.0402648
0.0425437
0.0455015
0.0488752
0.0523116
0.0554337
0.0580285
0.0599928
0.0612426
0.0615752
0.0609351
0.0594978
0.0573625
0.0546084
0.0513746
0.0479613
0.0447151
0.0419195
0.0398684
0.0321208
0.0333535
0.0356957
0.0387728
0.0421995
0.0455234
0.0484094
0.0507046
0.0522856
0.0530423
0.0528088
0.0516411
0.0497251
0.0471291
0.0439888
0.0405582
0.0372346
0.034434
0.0325193
0.0319967
0.0331871
0.0357124
0.0390218
0.0427663
0.0465331
0.0499266
0.0527355
0.0548488
0.0561726
0.0565196
0.0558476
0.0543185
0.0520259
0.0490572
0.0455323
0.041751
0.0381237
0.035008
0.0327691
0.0227991
0.0250552
0.0285064
0.0326006
0.0368632
0.0408112
0.0441375
0.0467363
0.0485049
0.0493493
0.0490942
0.0477886
0.0456279
0.0426771
0.0390313
0.0348933
0.030653
0.0267761
0.0237602
0.022508
0.0237716
0.02694
0.030992
0.0354139
0.0397229
0.0435195
0.0466227
0.0489402
0.0503757
0.050761
0.0500488
0.0483812
0.04586
0.0425757
0.0386057
0.0342268
0.029895
0.026052
0.0232131
0.0122711
0.0167009
0.0219467
0.027378
0.0325846
0.0371726
0.0409216
0.0438088
0.0457555
0.0466698
0.0463988
0.0449873
0.0426062
0.0393266
0.0351891
0.0302966
0.0249499
0.0195224
0.0145587
0.011789
0.0132206
0.0177372
0.0230684
0.0284559
0.033436
0.0376859
0.0410956
0.0436227
0.0451853
0.0456099
0.044837
0.0430174
0.040261
0.0366401
0.0321499
0.0270011
0.0216138
0.0164424
0.0121878
0.0119889
0.0177961
0.0238861
0.0298532
0.0354065
0.0402114
0.0441037
0.0470909
0.0490995
0.0500455
0.0497723
0.0483298
0.0458916
0.0425078
0.0381962
0.0330333
0.0272807
0.0212324
0.0152505
0.0104372
0.00947713
0.0125913
0.0174743
0.0228912
0.0279648
0.0322811
0.0357566
0.0383319
0.039919
0.040343
0.0395522
0.0376996
0.0348871
0.0311844
0.0265926
0.0213507
0.0160241
0.0114784
0.00913968
0.0183453
0.0231566
0.0284986
0.0339513
0.0391522
0.0437182
0.0474532
0.0503331
0.0522851
0.053208
0.0529381
0.0515386
0.0491868
0.045932
0.0418122
0.0369472
0.0316324
0.0262043
0.0210418
0.0169953
0.0156735
0.0173831
0.0209562
0.0254087
0.029864
0.0337922
0.0370068
0.0394153
0.0409199
0.0413219
0.0405664
0.0388221
0.036194
0.0327623
0.0286165
0.0240865
0.0198027
0.0165861
0.0155268
0.0266801
0.0305229
0.0350226
0.0398006
0.0444891
0.0486881
0.0521749
0.0548869
0.0567292
0.0576038
0.0573503
0.0560212
0.0537989
0.0507492
0.0469356
0.0425022
0.0377612
0.0330743
0.0288092
0.025588
0.0242929
0.0250839
0.0273925
0.0306393
0.0342025
0.037541
0.0403459
0.0424764
0.0438221
0.0441862
0.0435095
0.0419522
0.0396304
0.0366525
0.0331858
0.0296387
0.0265928
0.0246141
0.0242947
0.0338674
0.0371494
0.0410935
0.0453725
0.0496562
0.053557
0.0568255
0.0593763
0.0611165
0.0619518
0.0617127
0.06045
0.0583536
0.0554853
0.0519163
0.0478252
0.0435288
0.0393638
0.035669
0.0329226
0.0316565
0.0319325
0.0334333
0.0358181
0.0386679
0.0414908
0.0439228
0.0457951
0.046988
0.0473161
0.0467166
0.0453361
0.0433038
0.0407432
0.037857
0.0350697
0.0328836
0.0316771
0.0317498
0.0382284
0.0413606
0.0451003
0.0491592
0.0532504
0.0570067
0.0601596
0.062619
0.0643076
0.065122
0.064886
0.0636581
0.0616297
0.0588605
0.0554185
0.0514868
0.0473864
0.0434354
0.039935
0.0372958
0.0359485
0.0359449
0.0370486
0.0389925
0.0414434
0.0439487
0.0461369
0.0478398
0.048937
0.0492418
0.0486901
0.0474249
0.0455756
0.0432727
0.0407421
0.0383878
0.0366362
0.0357961
0.0361009
0.038784
0.0420499
0.0458852
0.0500048
0.054139
0.0579295
0.0611043
0.0635772
0.0652747
0.0660884
0.0658481
0.0646145
0.0625718
0.0597841
0.0563134
0.05234
0.0481848
0.0441552
0.0405406
0.0377434
0.0362051
0.0360044
0.0369247
0.0387091
0.0410365
0.0434527
0.0455813
0.047252
0.0483276
0.0486214
0.0480765
0.0468344
0.0450253
0.0427812
0.0403519
0.0381476
0.0365702
0.0359213
0.036442
0.0359201
0.0395749
0.04377
0.048195
0.0525736
0.0565437
0.0598496
0.062421
0.0641765
0.0650092
0.0647584
0.0634834
0.0613617
0.058457
0.054829
0.0506502
0.0462285
0.0418668
0.0378665
0.0346684
0.0328003
0.0324047
0.0332656
0.0351052
0.0375538
0.040104
0.0423519
0.0441127
0.0452362
0.0455355
0.044958
0.0436491
0.0417475
0.0393859
0.036819
0.034505
0.0329104
0.0323723
0.0331513
0.0312855
0.0355491
0.0402815
0.0451545
0.0498843
0.0541042
0.0575882
0.0602931
0.0621294
0.0629915
0.0627262
0.0613915
0.0591595
0.0560962
0.0522613
0.0477897
0.0429696
0.0381173
0.0335397
0.0297334
0.0273776
0.0267502
0.0276519
0.029748
0.0325401
0.0354034
0.037891
0.0398119
0.0410343
0.0413574
0.0407208
0.0392863
0.0371911
0.0345736
0.0316826
0.0290404
0.0272533
0.0267587
0.0278633
0.0266539
0.0315873
0.036876
0.0421958
0.0472663
0.0517278
0.0553801
0.0582007
0.0601034
0.0609936
0.0607207
0.0593358
0.0570063
0.0537923
0.0497457
0.0449834
0.0397743
0.0344215
0.0292311
0.0247521
0.0218418
0.0209829
0.0220165
0.0245015
0.0277451
0.0309841
0.0337506
0.0358565
0.0371875
0.0375356
0.0368369
0.0352627
0.0329413
0.0300065
0.0267068
0.0236229
0.0215273
0.0210212
0.0224818
0.0247434
0.0299658
0.0354896
0.0409967
0.0461979
0.0507541
0.0544772
0.057338
0.0592669
0.0601687
0.0598884
0.0584818
0.0561137
0.0528345
0.0486936
0.043805
0.0384316
0.0328739
0.0274385
0.0226887
0.0195684
0.0186526
0.0197774
0.0224418
0.0258774
0.0292692
0.0321417
0.0343157
0.0356835
0.0360352
0.0353081
0.0336788
0.0312666
0.0281892
0.0247094
0.0214313
0.0191792
0.0186401
0.020245
0.0278816
0.0326389
0.0377891
0.0429934
0.047963
0.0523586
0.0559658
0.0587419
0.060623
0.0614993
0.0612117
0.0598278
0.0575173
0.0543346
0.050331
0.0456298
0.0405121
0.0352967
0.0302978
0.0260451
0.0233529
0.0226273
0.0236591
0.0260327
0.0291254
0.0322296
0.0348883
0.0369153
0.0381923
0.0385099
0.0378115
0.0362774
0.0340323
0.0311921
0.0280177
0.025076
0.023064
0.0225412
0.0239039
0.0343126
0.038257
0.0427098
0.0473315
0.0518528
0.0559174
0.0592774
0.061883
0.0636582
0.0644839
0.0642015
0.0628807
0.0606968
0.0577164
0.0539953
0.0496819
0.0450804
0.0405091
0.0362738
0.0328441
0.0308031
0.0303246
0.0311924
0.0331178
0.0356672
0.0382963
0.040599
0.0423776
0.0434993
0.043769
0.0431406
0.0417811
0.0398197
0.0373834
0.0347177
0.0323123
0.0306911
0.0302255
0.0312044
0.0407502
0.044045
0.0478837
0.0519763
0.0560597
0.0597808
0.062891
0.0653219
0.0669858
0.0677608
0.067494
0.066252
0.064205
0.0614252
0.0579829
0.0540484
0.0499351
0.0459476
0.0423574
0.039567
0.0379948
0.0376986
0.0384861
0.0401254
0.0422977
0.0445715
0.0465855
0.0481538
0.0491458
0.0493844
0.0488285
0.0476234
0.0458896
0.0437541
0.0414635
0.0394286
0.0380487
0.0376039
0.0382929
0.0455948
0.0484555
0.0518637
0.055573
0.059325
0.0627856
0.0657093
0.0680016
0.0695722
0.0703026
0.0700512
0.0688794
0.0669445
0.0643202
0.0610925
0.057441
0.0536807
0.0501075
0.0469581
0.0445823
0.04331
0.0431562
0.043944
0.0454553
0.0474356
0.0495175
0.0513636
0.0528084
0.0537326
0.0539603
0.053445
0.0523285
0.050728
0.0487656
0.0466872
0.0448442
0.0435553
0.0430677
0.043552
0.0474806
0.0501212
0.0533198
0.0568331
0.0604187
0.063761
0.0665958
0.0688102
0.0703272
0.0710393
0.0708022
0.0696622
0.067774
0.0652218
0.0621041
0.0585976
0.0550079
0.0516324
0.048704
0.0465439
0.0454513
0.0454258
0.0462837
0.0478162
0.0497811
0.0518314
0.0536499
0.0550768
0.0559924
0.056223
0.055724
0.0546292
0.0530525
0.0511281
0.0490802
0.0472445
0.0459289
0.0453494
0.0456793
0.045442
0.0480552
0.0512542
0.05479
0.058415
0.0617982
0.0646644
0.0669031
0.0684376
0.0691579
0.0689187
0.0677639
0.06585
0.0632687
0.0601142
0.0565726
0.0529543
0.049554
0.0466252
0.0445078
0.0435177
0.043646
0.0446845
0.0464099
0.0485475
0.0507374
0.0526696
0.054178
0.0551413
0.0553882
0.0548738
0.0537316
0.052077
0.0500414
0.0478339
0.0458112
0.0443144
0.0435632
0.0437454
0.0397436
0.0425339
0.0459643
0.0497613
0.053637
0.0572194
0.0602428
0.0626103
0.0642268
0.0649785
0.0647274
0.0635226
0.0615198
0.058808
0.0554735
0.0517064
0.0478339
0.0441707
0.0410055
0.0387584
0.0378295
0.038201
0.039602
0.0417477
0.0442846
0.046804
0.0489939
0.0506886
0.051767
0.0520518
0.0514849
0.0502126
0.0483661
0.0460581
0.0434975
0.0410616
0.0391469
0.0380549
0.0380305
0.0313163
0.0345941
0.0385764
0.0429008
0.0472274
0.0511579
0.054445
0.0570084
0.0587422
0.0595535
0.0592994
0.0580151
0.0558659
0.0529381
0.0493152
0.0451549
0.0407829
0.0365644
0.0328487
0.0302198
0.0293382
0.0301842
0.0322729
0.0351729
0.0383847
0.0414305
0.0440192
0.0459995
0.0472495
0.047587
0.0469482
0.0454834
0.0433286
0.0405938
0.0374651
0.0343185
0.0316405
0.0298832
0.0294634
0.0213142
0.0254898
0.0303728
0.0354829
0.0404256
0.0448042
0.0484195
0.0512205
0.0530963
0.053976
0.0537139
0.0523357
0.0500178
0.0468395
0.042855
0.0381745
0.0331075
0.02804
0.0233893
0.0200239
0.0192178
0.0209648
0.0242318
0.0282753
0.032418
0.0361547
0.0392338
0.0415414
0.0429851
0.0433713
0.0426429
0.040967
0.0384525
0.0351933
0.0313167
0.0271628
0.0232938
0.0203691
0.0191894
0.0130484
0.0183205
0.0241233
0.0299411
0.0353983
0.0401396
0.0440018
0.0469693
0.0489584
0.0498984
0.0496299
0.0481862
0.0457545
0.0424057
0.0381614
0.033086
0.0274466
0.0215864
0.0159368
0.0116586
0.0111217
0.0142928
0.0190286
0.024248
0.0292106
0.0334955
0.0369371
0.0394724
0.0410458
0.0414693
0.0406844
0.0388609
0.0360913
0.0324495
0.0279626
0.0228821
0.0177265
0.0132606
0.0107585
0.0132893
0.018111
0.0235869
0.0291776
0.0344952
0.0391665
0.0429841
0.0459173
0.047901
0.0488508
0.0485928
0.0471754
0.0447917
0.0415026
0.0373392
0.0323885
0.0269389
0.0213547
0.016081
0.0122764
0.0122509
0.0158284
0.0207885
0.026101
0.0310877
0.035369
0.0388036
0.0413353
0.0429079
0.0433419
0.0425748
0.0407633
0.0380022
0.03437
0.0298727
0.0247388
0.019445
0.0146801
0.01166
0.0209169
0.0239661
0.0280442
0.0326097
0.0372143
0.0414147
0.0449262
0.0476577
0.0495269
0.0504274
0.0501938
0.0488864
0.0466862
0.0436558
0.03986
0.0354691
0.0308533
0.0264452
0.0227073
0.0205086
0.0209414
0.0237119
0.0276752
0.0321456
0.0365376
0.0404202
0.0435884
0.0459537
0.0474409
0.0478582
0.0471471
0.0454624
